,Channel_Id,Clean_text,Category
113,UCmkAH9OLAnCOzgFW0LxOLpA,theawesomeworld theawesomeworld purpose entertain important interesting knowledgeable facts contents world famous people theawesomeworld travel subscribers progress 01 jun 2017 100 sub 12 aug 2017 1000 sub 30 aug 2017 10000 sub 27 dec 2017 100000 sub 03 feb 2018 150000 sub 17 mar 2018 200000 sub 09 may 2018 250000 sub 22 jun 2018 300000 sub 25 jul 2018 350000 sub 28 aug 2018 400000 sub 18 oct 2018 450000 sub 26 dec 2018 500000 sub much guys research voice editing camera dhruv raj singh link page give us regards dhruv raj singh theawesomeworld007 com,Travel
114,UCl5dXugC3XZeDVsDkTaWJ4g,mountain trekker varun full time traveller yes quit job dreams solo travelling meeting people travelling extensively incredible india years stepped country realised beautiful world started making travel web series full travel tips tricks especially budget travel dream inspire people explore beautiful world learn best things make world better place live awarded prestigious national tourism award government india contributions field tourism viewers get invitations across globe visit places show world queries touristhelpline com,Travel
115,UCau7AJIOeUe3AQ9eXRmFT0g,cycle baba salam namaste sat shri akal bhai logo would start brief dr raj phanden cycle baba bhuna fatehabad district haryana india mission titled wheels green started back 2016 india bicycle travel across globe create awareness environmental pollution global warming climate change effect human race encourage plantation indian traveller vlogger indian travel vlogs world bicycle journey far covered almost 62 country 66010 kms time period 5years 8months bicycle wishing clean breath air thanking dr raj phanden www cyclebaba com,Travel
116,UCqcyu1vJtclyeOYCHIjuONA,world ghoomo world ghoomo promoting tourism many mesmerizing breathtaking scenic places untouched heard aim improve available online information must visit places watch travel get inspired world ghoomo us world ghoomo watch make decision get realistic idea ambiance weather culture people expect detailed log remember independent better informed ins outs destination details tourist attractions geographic locations reach travel best hotels sarita kamal travel influencers bangalore india inquiries sarita worldghoomo com us,Travel
117,UC-qg7DMU1WKgm516dV_NMtg,banana leaf unlimited us travel us together journey country search great tasty food along showcasing culture tradition heritage temples etc,Food Review
118,UCB2XQ5q22gU0AWwdN24g15Q,foodie prabu soru,Food Review
119,UCf9fTBXZz6fpHOjSnj3tkkg,tastee kiruthiga kiruthiga foodie nammakku sorru thaan mukiyam eat explore review flavor experience first female food reviewer south india hope enjoy tastee kiruthiga digital creator food travel blogger exploring foods reviewer queries details tastee2018 com visiting tasteewithkiruthiga foodreviewtamil twk,Food Review
120,UCYfFJldwN_wRPpBcDFZlE3A,rolling sirrr entertainment vlog food,Food Review
121,UCnjU1FHmao9YNfPzE039YTw,irfan view food living vlog food reviews,Food Review
122,UCiWPzOxN95ZCX37PR5u3DUg,foodies official foodies food stay updated latest foodies food items simple easy authentic indian recipes premaved20 com,Food Review
123,UCpOnZdJQxa5vyR5dNtIoNjg,dan jr vlogs brothers sisters dan jr vlogs journey exploring various wonders life stay tuned latest digital partner divo divo one leading digital media companies south india working brands content creators across genres,Food Review
124,UCkaPZziKEd4TpOehs5WHjnQ,idris explores vlogger youtuber singapore ps tanglish vlogger p everyone idris 22 year old singapore currently live make vlogs mainly make food travel fun vlogs india new give exploring new things different foods places lifestyles travel expect see unique content new every week idrisexplores peppafoodie foodreviewtamil tamilvlogs tamilvlog tamilfoodreview chennaivlogs,Food Review
125,UClz0pLkTqii1UhWHUIxBTOA,pakoda boyz pakoda boyz 1st budget friendly food exploring south india contact us pakodaboyz official com 9003096662,Food Review
126,UC8wwXAm77RNzVN-cJOy8t8g,peppa foodie youtuber exploring places cities delicious vera maari food,Food Review
127,UCz_fJR_cHMOVal2mDFvn_rA,urban feast dudes exploring many things unique vlog varieties foods various restaurant hotels places find variety showcasing lots food reviews cent percent open review side hope entertain eyes alluring viewers make engaged chill shorts urban feast asks us food journey worth time press bell icon inquiries urbanfeast2021 com reach easily urban feast21,Food Review
128,UC89Xwcw7Jxx9Hp5-YOhQXCQ,madras guys friendly neighbourhood food bloggers adi abi madras guys,Food Review
129,UCrCE-nR-_Lw4V4AoJ0elcrw,eat,Food Review
130,UCrRvwKQ49YIJ8jtToanksWQ,food impramation food better think,Food Review
131,UC26ostnW8IbSxcD35YiAJgw,aarif mindvoice aarif entertain hope u subscribed showed ur promotions contact blackdots online com aarif online whats app 7401014412,Food Review
132,UCmr5ryAi4mAH1_527jxFIAA,ram kannan everyone official vlogs see travelling food reviews intresting human beings life style dream good vlogs watch valuable comments suggestions definitely entertain hearts ramkannan,Food Review
133,UC8FjAiKjaVtlBYvNzMQgt9w,madras street food good restaurant whole people serve food found msf food also good food looking whether know recordings quality delicious restaurants visible india madras street food,Food Review
134,UCBWOy9nogTG5vJs3Hbtv6Sw,karthik view karthik view perfect spot food lovers discovering different food eateries city bring cooking food reviews resist karthik view explore whole new world food,Food Review
135,UCuxdOCCtlwJ8SGfAUCJ54Lg,prahadish balasubramanian hey guys prahadish balasubramanian,Food Review
136,UCdQqBQ-nc25EDlsQi0GQnpg,food chutney food chutney food lover search popular restaurants around tell pudichu taste us,Food Review
137,UC-covmugQlTWCgA0bOnZPiw,aadhan food travel aadhan food travel beautiful recipes expert tutorials fresh talent wonderful food importantly passion food cooking eating food fusion redefining cooking solution never ending problem preparing high quality delicious food curtailing eating habits loved ones kindly comment brand partnerships collaborations reach us 91 6302580232 call telegram e marketing aadhan visiting keep touch,Food Review
138,UCqA2ZPcBYbWqmKU3iFX2KwA,street byte started streetbyte passion yes passionate towards food making started streetbyte slr hands happy say streetbyte expanding cities towns help cousins even starting food based review website soon free free street food vendors way promoting street food vendors seen smiles shop vendors watch free passion turned profession updates brand collabs brandcollabs sillymonks com,Food Review
139,UCAMDn1zjnCXJnG3piUL7VPQ,kowshik maridi viewers official 25 000 subscribers u r page kowshik chowdary account maridi kowshik chowdary kowshik maridi kowshik chowdary,Food Review
140,UCznAVGW0rciFfbJzDkgBybg,chai bisket food foodies,Food Review
141,UCWY1Bh_0hNWQjx-Vx3DdYkA,food wala viewers food wala first new started october 2017 food lovers explore different kind varieties tasty food recipes either streets restaurants intention try show food items also may try recipes home easily get notifications within seconds enquires contact g foodwala com mobile number 91 8500721069,Food Review
142,UCxFXa5vorMCdne9wu-XCG_w,food monks brand collaborations brand promotions restaurant reviews message 09322907376 hey food monks chaitu vishnu food one best way connect finding food easy however finding best food really tough took privilege bring best places eat fun 2 enthusiasts southern part india hyderabad click away find review rating cuisines street food multi continental restaurants medium small restaurants food trucks local markets authentic village food food monks click bell icon missing updates explore food review provide genuine honest feedback count us food travel come us food adventure delicious mouth watering wont let skip favorite food bloggers south india chaitu vishnu food monks,Food Review
143,UCSLdPvBqRtmYULL-oKOLcHQ,tspoon food food nonsense food,Food Review
144,UCjS-Hn6CZN0sISJSjIflECQ,wirally food page food lovers showcases cooking tips ideas recipes come see beautiful food create try case lazy us come drool forget friends cook us brands tamadamedia com,Food Review
145,UCfm98bbVfiphGemhKDYvCHQ,food z food lovers everyone go famous food places taste food tastes want itlu food,Food Review
146,UC1b6213kPbM8SWdvR6SisEw,yum yum street yum yum street food believe spreading food everyone watch culinary experts make amazingly tasty dishes stories exclusive want prove need proper kitchen cook food cook mouth watering dishes outside wild road anywhere need little bit experience kitchen utensils pinch salt us adventurous journey may leave salivating publish exclusive recipes content every alternate day forget stay tuned,Food Review
147,UCRf6dfFdV9wU-gSB9fpHmcQ,priyanka tiwari actor youtuber die hard foodie discover new places eat travel world priyankasvlog com managed bun maska communications,Food Review
148,UCh0Ob3N4miyi773toqSYj-A,history tv18 history made write write true hd making history everyday one story time,Food Review
149,UCVC9JRU1JpfupKHVV0sThOg,veggie paaji finding best veg food eat,Food Review
150,UChxZXkiUQCwaYDCP34UfyOQ,sarah hussain zingy zest get ready explore hidden food joints streets delhi fine dine 5 stars zingy zest blog zingyzest wordpress com zingyzestblogs snapchat snapzingyzest collabs promotions contact zingyzestblogs com,Food Review
151,UCC-2lfPrkga05zkY4dsi5VA,swad official name gaurav wasan always hungry traveled length breath country search food decided vlog swad next days months years going travel around world document much food show real street food real local food india world famous watching feel free leave comment suggestion critique comments make sure best way keep feed give thumbs liked food appreciate could also liked would awesome,Food Review
